Date,User,IsVerified,Tweet,Likes,RT,User_location
6/26/18,Ameren,,"GLEAN or Gay, Lesbian, Bisexual, Transgender Employees & Allies Network is one of our many employee resource groups at Ameren. See what the group means to our co-worker members. #PrideMonth",0,0,
6/24/23,Amazon,,"Glamazon is one of our 13 employee Affinity Groups, and is a vital resource for the LGBTQIA+ community within Amazon. Come behind the scenes as some of our Glamazon members build their Pride float for the Nashville Pride Parade! ✨",0,0,
2/25/21,F5 Inc.,,"Gladys Bentley, Marsha P. Johnson, Storme’ DeLarverie, and more—F5's Scot Rogers pays tribute to 7 barrier-breaking LGBTQ+ Black Americans: https://go.f5.net/mfaw6 #BlackHistoryMonth #BeF5",0,0,
5/2/23,Gilead Sciences Inc.,,"Gilead's Foundation and Pride Alliance hosted a fireside chat with @MomGerm of @BTWFoundation and @Mypreeney of @TrevorProject for #MentalHealthAwarenessMonth. Together, we are building kinder and safer spaces that support colleagues, friends, families and communities.",0,0,
8/2/23,Gilead Sciences Inc.,,"Gilead stands with the LGBTQ+ community, working to reduce health inequities and break down stigma. We’re honored to be recognized with the 2023 @NAACP Pride Organization Award, a testament to the impact made by our efforts to support Black communities and advance health equity.",0,0,
11/5/18,Gilead Sciences Inc.,,"Gilead Sciences @GileadSciences Nov 5, 2018 We were proud to walk in the Taipei Pride Parade 2018. Learn more about our commitment to diversity and inclusion in Asia and around the world: https://bit.ly/2Ib8BKO. #TaipeiPride",0,0,
3/13/19,Gilead Sciences Inc.,,"Gilead is proud to stand with millions of Americans who identify as LGBTQ. Along with other advocates, corporations & lawmakers, we are committed to calling for equality under the law for all people. #EqualityAct",0,0,
7/12/23,Gilead Sciences Inc.,,Gilead France partnered with the iconic @CentrePompidou to display an art collection exploring the victories and struggles affecting #LGBTQ+ communities. We hosted more than 135 patient advocates for a tour commemorating our commitment to promote health equity and fight stigma.,0,0,
10/21/21,Molson Coors Beverage Company Class B,,"Get your own copy of “Beers & Queer History,” which tells the story of 10 of the most important queer bars in American history and details the critical role each played in the LGBTQ+ community. Pre-sales start today; all proceed go to @EqualityFed",0,0,
6/4/22,Molson Coors Beverage Company Class B,,"Get your hands on @MillerLite's ""Beers & Queer History"" book, penned by esteemed researcher and writer Eric Servini. The book celebrates 10 historic bars that have been the settings for some of the most important moments in LGBTQ+ history. ",0,0,
6/13/22,Procter & Gamble Company,,Get ready to sparkle!✨#CantCancelPride is LIVE tomorrow at 8PM ET/5PM PT on @iHeartRadio 🙌🌈 #PrideMonth,0,0,
5/5/21,Walt Disney Company,,Get ready for Pride Month in style with a colorful array of Pride products available now! giving funds as part of our ongoing commitment to organizations around the world that support LGBTQ+ communities.,0,0,
7/28/21,Adobe Incorporated,,"Get passionate, get angry, and get confident."" Discover how writer uses her work to celebrate and uplift the communities she's part of in this week's Disability Pride Month edition of #WomenCreateWednesday.",0,0,
6/30/20,Bank of America Corp,,"George C. donates his time and resources to inspire change. As a member of the LGBT+ Executive Council and Black Executive Leadership Council, he is a mentor to teammates, a voice in the community and a leader to all. #BofAPride",0,0,
3/29/19,General Mills Inc.,,"General Mills has been a long-standing advocate for the Equality Act. As of 2019, we’ve earned a perfect 100% on the @HRC's Corporate Equality Index for 14 years in a row, which recognizes LGBTQ-inclusive workplace policies and practices. http://hrc.org/cei @HRC #inclusion",0,0,
9/27/20,Gilead Sciences Inc.,,"Gay men and men who have sex with men are still disproportionately affected by HIV/AIDS. As we recognize National Gay Men’s HIV/AIDS Awareness Day, we remain committed to increasing access to prevention and treatment options for at-risk communities. #NGMHAAD",0,0,
6/10/20,Best Buy Co. Inc.,,Gay history is American history. We’re proud to sponsor Zaylore Stout’s book supporting LGBTQIA+ youth and teens across the country. http://bby.me/c8apr,0,0,
6/28/18,Gartner Inc.,,Gartner offices around the world celebrated #PrideMonth to support the #LGBTQ community and demonstrate what it means to be part of an inclusive work environment: https://gtnr.it/2MyzN8z. #LifeAtGartner,0,0,
8/5/22,Nielsen Holdings,,Gaming offers members of the LGBTQ+ community a safe space to express themselves. 🏳️ Dive into our data about gaming in the LGBTQ+ community: http://nlsn.co/6012z45Xa,0,0,
6/21/20,Electronic Arts Inc.,,"Gaming is for everyone and we're excited our workplaces reflect that. Proud to be named a ""Best Place to Work for LGBTQ Equality"" on the @HRC’s 2020 Corporate Equality Index for the 12th year.Want to work at EA? Check out jobs here: https://ea.com/careers",0,0,
6/25/18,Google,,"From Toronto to San Francisco, Googlers across North America joined together this weekend to celebrate #Pride and show their support for the LGBTQ+ community. Join our celebration of LGBTQ+ families and support systems with #ThisIsFamily → http://pride.google",0,0,
6/8/19,HCA Healthcare Inc,,"From the U.S. to the U.K., HCA Healthcare is proud to shine a light on #PRIDE. We celebrate w/our colleagues, friends, & communities that champion acceptance & inclusion for all. #HappyPride #PrideMonth",0,0,
7/2/19,Blackstone Group,,"From summer analysts to senior executives, $BX was proud to come together to support the LGBTQ+ community this #PrideMonth. Three Real Estate Acquisitions summer analysts pose with analyst Eduardo Cesar at our pride celebration over the weekend:",0,0,
6/24/22,Corning Inc,,"From serving under “Don’t Ask, Don’t Tell,” to introducing his husband to Corning colleagues, John Heery has witnessed the evolution of awareness around LGBTQ+ issues in the workplace. Read about John’s journey and advocacy efforts here: http://ms.spr.ly/6015bUVf7. #PrideMonth",0,0,
6/4/18,Goldman Sachs Group Inc.,,From Salt Lake City: Proud to be part of  @utahpridefest supporting #LGBT equality with family & friends. #PrideMonth,0,0,
6/30/21,Stanley Black & Decker,,"From raising flags to raising awareness, June’s been jubilant. Thank you to our employees for joining in celebration of LGBTQ+ Pride & Juneteenth and supporting a workplace culture in which everyone can advance and thrive > https://bit.ly/3j6BflW #TogetherWeAreMore",0,0,
6/21/18,Microsoft Corporation,,"From Pride Rock to the Elephant Graveyard and everywhere else the light touches, Wild Me is using #AI and cloud computing to save endangered animals:http://msft.social/5Zihc33 https://cards.twitter.com/cards/1887vp/5vbtj",0,0,
7/1/19,Ralph Lauren Corporation Class A,,"From Paris to Berlin and New York City to Hong Kong, #RLPride is celebrated around the world.#Pride #WorldPride #LoveIsLove",0,0,
4/15/19,Nielsen Holdings,,From our News Center:  Nielsen’s LGBTQ Policies and Practices Honored by the Human Rights Campaign Foundation http://nlsn.co/6018EdeFu,0,0,
6/21/21,Alaska Air Group Inc.,,"From our inclusive flag raising at HQ, to our parade in the sky on the first & only U.S. Pride aircraft, it’s easy to see that we’re just plane proud. ✈️🌈",0,0,
6/19/18,Nielsen Holdings,,From our blog: ‘Canada’s LGBTQ+ Consumers: City Dwellers With Big Spending Power’ http://nlsn.co/6018DlTRO,0,0,
7/11/19,Citigroup Inc.,,"From New York to London, Costa Rica and the Philippines, our #Citi colleagues were proud to march with the LGBT+ community & allies around the world!",0,0,
6/17/22,Lumen Technologies,,"From Monroe, Louisiana to Broomfield, Colorado, Lumen employees like Allison, Jack, Matt and Ev proudly celebrate #PRIDEMonth. 🏳️‍🌈 We’re proud to celebrate #PRIDE with employees from offices all over.",0,0,
6/2/19,PepsiCo Inc.,,"From Mexico to Mississauga, see how we celebrated #Pride! 🌈",0,0,
6/30/23,Cboe Global Markets Inc,,"From informational sessions about allyship and inclusion to our happy hours and a bell-ringing ceremony, the #PrideMonth celebrations continued throughout June across Cboe's global offices!",0,0,
6/27/18,Salesforce Inc.,,"From Indianapolis to Paris, the Salesforce community is joining together in cities around the world to celebrate #Pride month and support the LGBTQ community. Learn what steps you can take to become an Equality ally: https://sforce.co/2IxBLTZ #EqualityForAll",0,0,
6/17/20,Johnson & Johnson,,"From inclusive benefits such as assistance with fertility treatments, adoption & surrogacy to our Open&Out Employee Resource Group to help foster an inclusive work environment, J&J remains an advocate for the LGBTQ+ community. This #Pride2020, learn more: https://bit.ly/2MRj81W
",0,0,
9/5/18,Goldman Sachs Group Inc.,,"FROM HONG KONG:  @katewalsh11 and @h_richardson8  share their journey to Olympic gold as an #LGBT couple, reflect on teamwork, resilience and #diversity",0,0,
6/17/19,Nielsen Holdings,,"From globally expanding our PRIDE employee resource group to working with @GLAAD to make same-sex household TV ratings a reality, we're proud to be on the leading edge of inclusion for LGBTQ+ colleagues and communities around the world: http://nlsn.co/6016EUm2E",0,0,
6/27/18,PNC Financial Services Group Inc.,,"From education to employment, healthcare to housing, transgender Americans fight daily for rights many take for granted. #PrideMonth #PNCPride https://pnc.co/2tGJkTd",0,0,
6/10/19,United Airlines,,"From East to West, #allroutesleadtolove. The United family kicked off #Pride at the Washington, D.C. and Los Angeles parades this weekend.",0,0,
6/20/19,DuPont de Nemours Inc.,,"From Delaware to Denmark, DuPont locations around the world are raising their PRIDE flags in support of our LGBTQ+ employees and members of the communities where we work and live. #pridemonth #pride2019",0,0,
6/27/22,NiSource Inc,,"From Aug. 1 - 5, we will be attending the National LGBTQ Chamber of Commerce 2022 Conference in Las Vegas. Our Supply Chain team will be attending various speaker events and matchmaking sessions to attract LGBTQ businesses to work with the company. #NiSource #SupplierDiversity",0,0,
7/2/20,Conagra Brands Inc.,,"From a Duncan Hines rainbow cake competition to virtually hosting author/activist @ryansallans (and playing some online drag queen bingo in between), we’ve celebrated and learned so much this #Pride Month. We’re proud of all our LGBTQ+ employees, and we stand with you year-round.",0,0,
1/24/18,Accenture Plc Class A,,"From #LGBTBroadcast: LGBT support from businesses is crucial. “Ultimately, it’s all about principles and standing up for something.” - Zeid Raad al-Hussein",0,0,
6/28/23,LyondellBasell Industries NV,,"Francisco Aguilar, True Color Champion in Rotterdam says, ""Bring visibility is very important since there still a lot of work to do, Pride Month is to remember everyone that we should be free to be ourselves and LGBTIQ+ people need to be included."" #Pride #RotterdamPride",0,0,
9/20/22,Booking Holdings,,"found that 50% of LGBTQ+ Americans have faced discrimination while traveling, inspiring the launch of its Travel Proud program. Learn how other travel industry leaders are working towards an inclusive future with",0,0,
6/28/19,Nielsen Holdings,,"Fostering an accepting, inclusive workplace is critical to us, because it gives people the freedom to be honest about who they are. Selcan tells her story about being a transgender woman at Nielsen: http://nlsn.co/6010EszA2 #PrideMonth",0,0,
7/18/19,Northrop Grumman Corp.,,"Fostering a safe place for all employees to fulfill the highest level of professional growth is what we’re about. We're proud to be the first to support the LGBT Military Contingency and celebrate diversity with our entire community at #SDPride this year. #NorthropGrumman
",0,0,
6/12/20,Fiserv,,"Fostering a diverse & inclusive culture is part of who we are at Fiserv. That’s why we honor our LGBTQ+ associates & communities every day, but we’re especially #FISVProud during #PrideMonth. Thank you for everything you do to make our company & world a more equitable place.",0,0,
6/30/20,Blackstone Group,,"former Mayor of Houston and President and CEO of @VictoryInst, recently joined OUT Blackstone Co-Chair and Global Head of Compliance Marshall Sprung for a fireside chat on her career as an out woman in politics and her work fighting for LGBT+ equality.",0,0,
9/23/21,Marriott International Inc. Class A,,Former Marriott International CEO Arne Sorenson recently received the @IGLTA Chair Award. The special honor recognizes Arne’s longtime dedicated commitment to IGLTA and improving #LGBTQ+ tourism around the world. #IGLTA2021 #Serve360 http://marr.in/6019yhIRx,0,0,
